x [um]	Total Charge Density [C/cm^3]
4.83988	1.78306e-09
4.84053	1.7824e-09
4.84118	1.78174e-09
4.84183	1.78107e-09
4.84248	1.78041e-09
4.84313	1.77975e-09
4.84378	1.77909e-09
4.84443	1.77843e-09
4.84508	1.77777e-09
4.84573	1.7771e-09
4.84638	1.77644e-09
4.84704	1.77578e-09
4.84769	1.77512e-09
4.84834	1.77446e-09
4.84899	1.77379e-09
4.84964	1.77313e-09
4.85029	1.77247e-09
4.85094	1.77181e-09
4.85159	1.77115e-09
4.85224	1.77048e-09
4.85289	1.76982e-09
4.85354	1.76916e-09
4.85419	1.7685e-09
4.85484	1.76784e-09
4.85549	1.76717e-09
4.85615	1.76651e-09
4.8568	1.76585e-09
4.85745	1.76519e-09
4.8581	1.76452e-09
4.85875	1.76386e-09
4.8594	1.7632e-09
4.86005	1.76254e-09
4.8607	1.76187e-09
4.86135	1.76121e-09
4.862	1.76055e-09
4.86265	1.75989e-09
4.8633	1.75922e-09
4.86395	1.75856e-09
4.86461	1.7579e-09
4.86526	1.75723e-09
4.86591	1.75657e-09
4.86656	1.75591e-09
4.86721	1.75525e-09
4.86786	1.75458e-09
4.86851	1.75392e-09
4.86916	1.75326e-09
4.86981	1.75259e-09
4.87046	1.75193e-09
4.87111	1.75127e-09
4.87176	1.7506e-09
4.87241	1.74994e-09
4.87306	1.74928e-09
4.87372	1.74861e-09
4.87437	1.74795e-09
4.87502	1.74729e-09
4.87567	1.74662e-09
4.87632	1.74596e-09
4.87697	1.7453e-09
4.87762	1.74463e-09
4.87827	1.74397e-09
4.87892	1.7433e-09
4.87957	1.74264e-09
4.88022	1.74198e-09
4.88087	1.74131e-09
4.88152	1.74065e-09
4.88217	1.73998e-09
4.88283	1.73932e-09
4.88348	1.73866e-09
4.88413	1.73799e-09
4.88478	1.73733e-09
4.88543	1.73666e-09
4.88608	1.736e-09
4.88673	1.73534e-09
4.88738	1.73467e-09
4.88803	1.73401e-09
4.88868	1.73334e-09
4.88933	1.73268e-09
4.88998	1.73201e-09
4.89063	1.73135e-09
4.89129	1.73068e-09
4.89194	1.73002e-09
4.89259	1.72936e-09
4.89324	1.72869e-09
4.89389	1.72803e-09
4.89454	1.72736e-09
4.89519	1.7267e-09
4.89584	1.72603e-09
4.89649	1.72537e-09
4.89714	1.7247e-09
4.89779	1.72404e-09
4.89844	1.72337e-09
4.89909	1.72271e-09
4.89974	1.72204e-09
4.9004	1.72138e-09
4.90105	1.72071e-09
4.9017	1.72005e-09
4.90235	1.71938e-09
4.903	1.71872e-09
4.90365	1.71805e-09
4.9043	1.71739e-09
4.90495	1.71672e-09
4.9056	1.71606e-09
4.90625	1.71539e-09
4.9069	1.71473e-09
4.90755	1.71406e-09
4.9082	1.7134e-09
4.90885	1.71273e-09
4.90951	1.71207e-09
4.91016	1.7114e-09
4.91081	1.71074e-09
4.91146	1.71007e-09
4.91211	1.7094e-09
4.91276	1.70874e-09
4.91341	1.70807e-09
4.91406	1.70741e-09
4.91471	1.70674e-09
4.91536	1.70607e-09
4.91601	1.70541e-09
4.91666	1.70474e-09
4.91731	1.70408e-09
4.91797	1.70341e-09
4.91862	1.70274e-09
4.91927	1.70208e-09
4.91992	1.70141e-09
4.92057	1.70075e-09
4.92122	1.70008e-09
4.92187	1.69941e-09
4.92252	1.69875e-09
4.92317	1.69808e-09
4.92382	1.69742e-09
4.92447	1.69675e-09
4.92512	1.69608e-09
4.92577	1.69542e-09
4.92642	1.69475e-09
4.92708	1.69408e-09
4.92773	1.69342e-09
4.92838	1.69275e-09
4.92903	1.69208e-09
4.92968	1.69142e-09
4.93033	1.69075e-09
4.93098	1.69008e-09
4.93163	1.68942e-09
4.93228	1.68875e-09
4.93293	1.68808e-09
4.93358	1.68742e-09
4.93423	1.68675e-09
4.93488	1.68608e-09
4.93553	1.68542e-09
4.93619	1.68475e-09
4.93684	1.68408e-09
4.93749	1.68342e-09
4.93814	1.68275e-09
4.93879	1.68208e-09
4.93944	1.68141e-09
4.94009	1.68075e-09
4.94074	1.68008e-09
4.94139	1.67941e-09
4.94204	1.67875e-09
4.94269	1.67808e-09
4.94334	1.67741e-09
4.94399	1.67674e-09
4.94465	1.67608e-09
4.9453	1.67541e-09
4.94595	1.67474e-09
4.9466	1.67407e-09
4.94725	1.6734e-09
4.9479	1.67274e-09
4.94855	1.67207e-09
4.9492	1.6714e-09
4.94985	1.67073e-09
4.9505	1.67007e-09
4.95115	1.6694e-09
4.9518	1.66873e-09
4.95245	1.66806e-09
4.9531	1.66739e-09
4.95376	1.66673e-09
4.95441	1.66606e-09
4.95506	1.66539e-09
4.95571	1.66472e-09
4.95636	1.66405e-09
4.95701	1.66339e-09
4.95766	1.66272e-09
4.95831	1.66205e-09
4.95896	1.66138e-09
4.95961	1.66071e-09
4.96026	1.66004e-09
4.96091	1.65937e-09
4.96156	1.65871e-09
4.96221	1.65804e-09
4.96287	1.65737e-09
4.96352	1.6567e-09
4.96417	1.65603e-09
4.96482	1.65536e-09
4.96547	1.65469e-09
4.96612	1.65402e-09
4.96677	1.65336e-09
4.96742	1.65269e-09
4.96807	1.65202e-09
4.96872	1.65135e-09
4.96937	1.65068e-09
4.97002	1.65001e-09
4.97067	1.64934e-09
4.97133	1.64867e-09
4.97198	1.648e-09
4.97263	1.64733e-09
4.97328	1.64666e-09
4.97393	1.646e-09
4.97458	1.64533e-09
4.97523	1.64466e-09
4.97588	1.64399e-09
4.97653	1.64332e-09
4.97718	1.64265e-09
4.97783	1.64198e-09
4.97848	1.64131e-09
4.97913	1.64064e-09
4.97978	1.63997e-09
4.98044	1.6393e-09
4.98109	1.63863e-09
4.98174	1.63796e-09
4.98239	1.63729e-09
4.98304	1.63662e-09
4.98369	1.63595e-09
4.98434	1.63528e-09
4.98499	1.63461e-09
4.98564	1.63394e-09
4.98629	1.63327e-09
4.98694	1.6326e-09
4.98759	1.63193e-09
4.98824	1.63126e-09
4.98889	1.63059e-09
4.98955	1.62992e-09
4.9902	1.62925e-09
4.99085	1.62858e-09
4.9915	1.62791e-09
4.99215	1.62724e-09
4.9928	1.62657e-09
4.99345	1.6259e-09
4.9941	1.62523e-09
4.99475	1.62456e-09
4.9954	1.62389e-09
4.99605	1.62322e-09
4.9967	1.62255e-09
4.99735	1.62188e-09
4.99801	1.62121e-09
4.99866	1.62054e-09
4.99931	1.61986e-09
4.99996	1.61919e-09
5.00061	1.61852e-09
5.00126	1.61785e-09
5.00191	1.61718e-09
5.00256	1.61651e-09
5.00321	1.61584e-09
5.00386	1.61517e-09
5.00451	1.6145e-09
5.00516	1.61383e-09
5.00581	1.61316e-09
5.00646	1.61248e-09
5.00712	1.61181e-09
5.00777	1.61114e-09
5.00842	1.61047e-09
5.00907	1.6098e-09
5.00972	1.60913e-09
5.01037	1.60846e-09
5.01102	1.60779e-09
5.01167	1.60712e-09
5.01232	1.60644e-09
5.01297	1.60577e-09
5.01362	1.6051e-09
5.01427	1.60443e-09
5.01492	1.60376e-09
5.01557	1.60309e-09
5.01623	1.60242e-09
5.01688	1.60174e-09
5.01753	1.60107e-09
5.01818	1.6004e-09
5.01883	1.59973e-09
5.01948	1.59906e-09
5.02013	1.59838e-09
5.02078	1.59771e-09
5.02143	1.59704e-09
5.02208	1.59637e-09
5.02273	1.5957e-09
5.02338	1.59502e-09
5.02403	1.59435e-09
5.02469	1.59368e-09
5.02534	1.59301e-09
5.02599	1.59234e-09
5.02664	1.59166e-09
5.02729	1.59099e-09
5.02794	1.59032e-09
5.02859	1.58965e-09
5.02924	1.58898e-09
5.02989	1.5883e-09
5.03054	1.58763e-09
5.03119	1.58696e-09
5.03184	1.58628e-09
5.03249	1.58561e-09
5.03314	1.58494e-09
5.0338	1.58427e-09
5.03445	1.58359e-09
5.0351	1.58292e-09
5.03575	1.58225e-09
5.0364	1.58158e-09
5.03705	1.5809e-09
5.0377	1.58023e-09
5.03835	1.57956e-09
5.039	1.57888e-09
5.03965	1.57821e-09
5.0403	1.57754e-09
5.04095	1.57686e-09
5.0416	1.57619e-09
5.04225	1.57552e-09
5.04291	1.57484e-09
5.04356	1.57417e-09
5.04421	1.5735e-09
5.04486	1.57282e-09
5.04551	1.57215e-09
5.04616	1.57148e-09
5.04681	1.5708e-09
5.04746	1.57013e-09
5.04811	1.56946e-09
5.04876	1.56878e-09
5.04941	1.56811e-09
5.05006	1.56744e-09
5.05071	1.56676e-09
5.05137	1.56609e-09
5.05202	1.56541e-09
5.05267	1.56474e-09
5.05332	1.56407e-09
5.05397	1.56339e-09
5.05462	1.56272e-09
5.05527	1.56205e-09
5.05592	1.56137e-09
5.05657	1.5607e-09
5.05722	1.56002e-09
5.05787	1.55935e-09
5.05852	1.55867e-09
5.05917	1.558e-09
5.05982	1.55733e-09
5.06048	1.55665e-09
5.06113	1.55598e-09
5.06178	1.5553e-09
5.06243	1.55463e-09
5.06308	1.55395e-09
5.06373	1.55328e-09
5.06438	1.5526e-09
5.06503	1.55193e-09
5.06568	1.55125e-09
5.06633	1.55058e-09
5.06698	1.54991e-09
5.06763	1.54923e-09
5.06828	1.54856e-09
5.06893	1.54788e-09
5.06959	1.54721e-09
5.07024	1.54653e-09
5.07089	1.54586e-09
5.07154	1.54518e-09
5.07219	1.54451e-09
5.07284	1.54383e-09
5.07349	1.54316e-09
5.07414	1.54248e-09
5.07479	1.54181e-09
5.07544	1.54113e-09
5.07609	1.54046e-09
5.07674	1.53978e-09
5.07739	1.53911e-09
5.07805	1.53843e-09
5.0787	1.53776e-09
5.07935	1.53708e-09
5.08	1.53641e-09
5.08065	1.53573e-09
5.0813	1.53506e-09
5.08195	1.53438e-09
5.0826	1.5337e-09
5.08325	1.53303e-09
5.0839	1.53235e-09
5.08455	1.53168e-09
5.0852	1.531e-09
5.08585	1.53033e-09
5.0865	1.52965e-09
5.08716	1.52897e-09
5.08781	1.5283e-09
5.08846	1.52762e-09
5.08911	1.52695e-09
5.08976	1.52627e-09
5.09041	1.52559e-09
5.09106	1.52492e-09
5.09171	1.52424e-09
5.09236	1.52357e-09
5.09301	1.52289e-09
5.09366	1.52221e-09
5.09431	1.52154e-09
5.09496	1.52086e-09
5.09562	1.52018e-09
5.09627	1.51951e-09
5.09692	1.51883e-09
5.09757	1.51816e-09
5.09822	1.51748e-09
5.09887	1.5168e-09
5.09952	1.51613e-09
5.10017	1.51545e-09
5.10082	1.51477e-09
5.10147	1.5141e-09
5.10212	1.51342e-09
5.10277	1.51274e-09
5.10342	1.51207e-09
5.10407	1.51139e-09
5.10473	1.51071e-09
5.10538	1.51004e-09
5.10603	1.50936e-09
5.10668	1.50868e-09
5.10733	1.508e-09
5.10798	1.50733e-09
5.10863	1.50665e-09
5.10928	1.50597e-09
5.10993	1.50529e-09
5.11058	1.50462e-09
5.11123	1.50394e-09
5.11188	1.50326e-09
5.11253	1.50259e-09
5.11318	1.50191e-09
5.11384	1.50123e-09
5.11449	1.50055e-09
5.11514	1.49988e-09
5.11579	1.4992e-09
5.11644	1.49852e-09
5.11709	1.49784e-09
5.11774	1.49716e-09
5.11839	1.49649e-09
5.11904	1.49581e-09
5.11969	1.49513e-09
5.12034	1.49445e-09
5.12099	1.49378e-09
5.12164	1.4931e-09
5.1223	1.49242e-09
5.12295	1.49174e-09
5.1236	1.49106e-09
5.12425	1.49039e-09
5.1249	1.48971e-09
5.12555	1.48903e-09
5.1262	1.48835e-09
5.12685	1.48767e-09
5.1275	1.487e-09
5.12815	1.48632e-09
5.1288	1.48564e-09
5.12945	1.48496e-09
5.1301	1.48428e-09
5.13075	1.4836e-09
5.13141	1.48293e-09
5.13206	1.48225e-09
5.13271	1.48157e-09
5.13336	1.48089e-09
5.13401	1.48021e-09
5.13466	1.47953e-09
5.13531	1.47885e-09
5.13596	1.47817e-09
5.13661	1.4775e-09
5.13726	1.47682e-09
5.13791	1.47614e-09
5.13856	1.47546e-09
5.13921	1.47478e-09
5.13986	1.4741e-09
5.14052	1.47342e-09
5.14117	1.47274e-09
5.14182	1.47206e-09
5.14247	1.47139e-09
5.14312	1.47071e-09
5.14377	1.47003e-09
5.14442	1.46935e-09
5.14507	1.46867e-09
5.14572	1.46799e-09
5.14637	1.46731e-09
5.14702	1.46663e-09
5.14767	1.46595e-09
5.14832	1.46527e-09
5.14898	1.46459e-09
5.14963	1.46391e-09
5.15028	1.46323e-09
5.15093	1.46255e-09
5.15158	1.46187e-09
5.15223	1.46119e-09
5.15288	1.46052e-09
5.15353	1.45984e-09
5.15418	1.45916e-09
5.15483	1.45848e-09
5.15548	1.4578e-09
5.15613	1.45712e-09
5.15678	1.45644e-09
5.15743	1.45576e-09
5.15809	1.45508e-09
5.15874	1.4544e-09
5.15939	1.45372e-09
5.16004	1.45304e-09
5.16069	1.45236e-09
5.16134	1.45167e-09
5.16199	1.45099e-09
5.16264	1.45031e-09
5.16329	1.44963e-09
5.16394	1.44895e-09
5.16459	1.44827e-09
5.16524	1.44759e-09
5.16589	1.44691e-09
5.16654	1.44623e-09
5.1672	1.44555e-09
5.16785	1.44487e-09
5.1685	1.44419e-09
5.16915	1.44351e-09
5.1698	1.44283e-09
5.17045	1.44215e-09
5.1711	1.44147e-09
5.17175	1.44079e-09
5.1724	1.4401e-09
5.17305	1.43942e-09
5.1737	1.43874e-09
5.17435	1.43806e-09
5.175	1.43738e-09
5.17566	1.4367e-09
5.17631	1.43602e-09
5.17696	1.43534e-09
5.17761	1.43466e-09
5.17826	1.43398e-09
5.17891	1.43329e-09
5.17956	1.43261e-09
5.18021	1.43193e-09
5.18086	1.43125e-09
5.18151	1.43057e-09
5.18216	1.42989e-09
5.18281	1.42921e-09
5.18346	1.42852e-09
5.18411	1.42784e-09
5.18477	1.42716e-09
5.18542	1.42648e-09
5.18607	1.4258e-09
5.18672	1.42512e-09
5.18737	1.42443e-09
5.18802	1.42375e-09
5.18867	1.42307e-09
5.18932	1.42239e-09
5.18997	1.42171e-09
5.19062	1.42103e-09
5.19127	1.42034e-09
5.19192	1.41966e-09
5.19257	1.41898e-09
5.19322	1.4183e-09
5.19388	1.41761e-09
5.19453	1.41693e-09
5.19518	1.41625e-09
5.19583	1.41557e-09
5.19648	1.41489e-09
5.19713	1.4142e-09
5.19778	1.41352e-09
5.19843	1.41284e-09
5.19908	1.41216e-09
5.19973	1.41147e-09
5.20038	1.41079e-09
5.20103	1.41011e-09
5.20168	1.40943e-09
5.20234	1.40874e-09
5.20299	1.40806e-09
5.20364	1.40738e-09
5.20429	1.4067e-09
5.20494	1.40601e-09
5.20559	1.40533e-09
5.20624	1.40465e-09
5.20689	1.40396e-09
5.20754	1.40328e-09
5.20819	1.4026e-09
5.20884	1.40192e-09
5.20949	1.40123e-09
5.21014	1.40055e-09
5.21079	1.39987e-09
5.21145	1.39918e-09
5.2121	1.3985e-09
5.21275	1.39782e-09
5.2134	1.39713e-09
5.21405	1.39645e-09
5.2147	1.39577e-09
5.21535	1.39508e-09
5.216	1.3944e-09
5.21665	1.39372e-09
5.2173	1.39303e-09
5.21795	1.39235e-09
5.2186	1.39167e-09
5.21925	1.39098e-09
5.2199	1.3903e-09
5.22056	1.38961e-09
5.22121	1.38893e-09
5.22186	1.38825e-09
5.22251	1.38756e-09
5.22316	1.38688e-09
5.22381	1.38619e-09
5.22446	1.38551e-09
5.22511	1.38483e-09
5.22576	1.38414e-09
5.22641	1.38346e-09
5.22706	1.38277e-09
5.22771	1.38209e-09
5.22836	1.38141e-09
5.22902	1.38072e-09
5.22967	1.38004e-09
5.23032	1.37935e-09
5.23097	1.37867e-09
5.23162	1.37798e-09
5.23227	1.3773e-09
5.23292	1.37662e-09
5.23357	1.37593e-09
5.23422	1.37525e-09
5.23487	1.37456e-09
5.23552	1.37388e-09
5.23617	1.37319e-09
5.23682	1.37251e-09
5.23747	1.37182e-09
5.23813	1.37114e-09
5.23878	1.37045e-09
5.23943	1.36977e-09
5.24008	1.36908e-09
5.24073	1.3684e-09
5.24138	1.36771e-09
5.24203	1.36703e-09
5.24268	1.36634e-09
5.24333	1.36566e-09
5.24398	1.36497e-09
5.24463	1.36429e-09
5.24528	1.3636e-09
5.24593	1.36292e-09
5.24658	1.36223e-09
5.24724	1.36155e-09
5.24789	1.36086e-09
5.24854	1.36018e-09
5.24919	1.35949e-09
5.24984	1.35881e-09
5.25049	1.35812e-09
5.25114	1.35743e-09
5.25179	1.35675e-09
5.25244	1.35606e-09
5.25309	1.35538e-09
5.25374	1.35469e-09
5.25439	1.35401e-09
5.25504	1.35332e-09
5.2557	1.35264e-09
5.25635	1.35195e-09
5.257	1.35126e-09
5.25765	1.35058e-09
5.2583	1.34989e-09
5.25895	1.34921e-09
5.2596	1.34852e-09
5.26025	1.34783e-09
5.2609	1.34715e-09
5.26155	1.34646e-09
5.2622	1.34578e-09
5.26285	1.34509e-09
5.2635	1.3444e-09
5.26415	1.34372e-09
5.26481	1.34303e-09
5.26546	1.34235e-09
5.26611	1.34166e-09
5.26676	1.34097e-09
5.26741	1.34029e-09
5.26806	1.3396e-09
5.26871	1.33891e-09
5.26936	1.33823e-09
5.27001	1.33754e-09
5.27066	1.33685e-09
5.27131	1.33617e-09
5.27196	1.33548e-09
5.27261	1.33479e-09
5.27326	1.33411e-09
5.27392	1.33342e-09
5.27457	1.33273e-09
5.27522	1.33205e-09
5.27587	1.33136e-09
5.27652	1.33067e-09
5.27717	1.32999e-09
5.27782	1.3293e-09
5.27847	1.32861e-09
5.27912	1.32792e-09
5.27977	1.32724e-09
5.28042	1.32655e-09
5.28107	1.32586e-09
5.28172	1.32518e-09
5.28238	1.32449e-09
5.28303	1.3238e-09
5.28368	1.32311e-09
5.28433	1.32243e-09
5.28498	1.32174e-09
5.28563	1.32105e-09
5.28628	1.32036e-09
5.28693	1.31968e-09
5.28758	1.31899e-09
5.28823	1.3183e-09
5.28888	1.31761e-09
5.28953	1.31693e-09
5.29018	1.31624e-09
5.29083	1.31555e-09
5.29149	1.31486e-09
5.29214	1.31417e-09
5.29279	1.31349e-09
5.29344	1.3128e-09
5.29409	1.31211e-09
5.29474	1.31142e-09
5.29539	1.31073e-09
5.29604	1.31005e-09
5.29669	1.30936e-09
5.29734	1.30867e-09
5.29799	1.30798e-09
5.29864	1.30729e-09
5.29929	1.30661e-09
5.29994	1.30592e-09
5.3006	1.30523e-09
5.30125	1.30454e-09
5.3019	1.30385e-09
5.30255	1.30316e-09
5.3032	1.30248e-09
5.30385	1.30179e-09
5.3045	1.3011e-09
5.30515	1.30041e-09
5.3058	1.29972e-09
5.30645	1.29903e-09
5.3071	1.29834e-09
5.30775	1.29766e-09
5.3084	1.29697e-09
5.30906	1.29628e-09
5.30971	1.29559e-09
5.31036	1.2949e-09
5.31101	1.29421e-09
5.31166	1.29352e-09
5.31231	1.29283e-09
5.31296	1.29214e-09
5.31361	1.29146e-09
5.31426	1.29077e-09
5.31491	1.29008e-09
5.31556	1.28939e-09
5.31621	1.2887e-09
5.31686	1.28801e-09
5.31751	1.28732e-09
5.31817	1.28663e-09
5.31882	1.28594e-09
5.31947	1.28525e-09
5.32012	1.28456e-09
5.32077	1.28387e-09
5.32142	1.28318e-09
5.32207	1.28249e-09
5.32272	1.2818e-09
5.32337	1.28111e-09
5.32402	1.28043e-09
5.32467	1.27974e-09
5.32532	1.27905e-09
5.32597	1.27836e-09
5.32662	1.27767e-09
5.32728	1.27698e-09
5.32793	1.27629e-09
5.32858	1.2756e-09
5.32923	1.27491e-09
5.32988	1.27422e-09
5.33053	1.27353e-09
5.33118	1.27284e-09
5.33183	1.27215e-09
5.33248	1.27145e-09
5.33313	1.27076e-09
5.33378	1.27007e-09
5.33443	1.26938e-09
5.33508	1.26869e-09
5.33574	1.268e-09
5.33639	1.26731e-09
5.33704	1.26662e-09
5.33769	1.26593e-09
5.33834	1.26524e-09
5.33899	1.26455e-09
5.33964	1.26386e-09
5.34029	1.26317e-09
5.34094	1.26248e-09
5.34159	1.26179e-09
5.34224	1.26109e-09
5.34289	1.2604e-09
5.34354	1.25971e-09
5.34419	1.25902e-09
5.34485	1.25833e-09
5.3455	1.25764e-09
5.34615	1.25695e-09
5.3468	1.25626e-09
5.34745	1.25557e-09
5.3481	1.25487e-09
5.34875	1.25418e-09
5.3494	1.25349e-09
5.35005	1.2528e-09
5.3507	1.25211e-09
5.35135	1.25142e-09
5.352	1.25072e-09
5.35265	1.25003e-09
5.3533	1.24934e-09
5.35396	1.24865e-09
5.35461	1.24796e-09
5.35526	1.24727e-09
5.35591	1.24657e-09
5.35656	1.24588e-09
5.35721	1.24519e-09
5.35786	1.2445e-09
5.35851	1.24381e-09
5.35916	1.24312e-09
5.35981	1.24242e-09
5.36046	1.24173e-09
5.36111	1.24104e-09
5.36176	1.24035e-09
5.36242	1.23966e-09
5.36307	1.23896e-09
5.36372	1.23827e-09
5.36437	1.23758e-09
5.36502	1.23689e-09
5.36567	1.23619e-09
5.36632	1.2355e-09
5.36697	1.23481e-09
5.36762	1.23412e-09
5.36827	1.23342e-09
5.36892	1.23273e-09
5.36957	1.23204e-09
5.37022	1.23135e-09
5.37087	1.23065e-09
5.37153	1.22996e-09
5.37218	1.22927e-09
5.37283	1.22857e-09
5.37348	1.22788e-09
5.37413	1.22719e-09
5.37478	1.2265e-09
5.37543	1.2258e-09
5.37608	1.22511e-09
5.37673	1.22442e-09
5.37738	1.22373e-09
5.37803	1.22303e-09
5.37868	1.22234e-09
5.37933	1.22165e-09
5.37998	1.22095e-09
5.38064	1.22026e-09
5.38129	1.21957e-09
5.38194	1.21887e-09
5.38259	1.21818e-09
5.38324	1.21749e-09
5.38389	1.2168e-09
5.38454	1.2161e-09
5.38519	1.21541e-09
5.38584	1.21472e-09
5.38649	1.21402e-09
5.38714	1.21333e-09
5.38779	1.21264e-09
5.38844	1.21194e-09
5.3891	1.21125e-09
5.38975	1.21055e-09
5.3904	1.20986e-09
5.39105	1.20917e-09
5.3917	1.20847e-09
5.39235	1.20778e-09
5.393	1.20709e-09
5.39365	1.20639e-09
5.3943	1.2057e-09
5.39495	1.205e-09
5.3956	1.20431e-09
5.39625	1.20362e-09
5.3969	1.20292e-09
5.39755	1.20223e-09
5.39821	1.20153e-09
5.39886	1.20084e-09
5.39951	1.20014e-09
5.40016	1.19945e-09
5.40081	1.19876e-09
5.40146	1.19806e-09
5.40211	1.19737e-09
5.40276	1.19667e-09
5.40341	1.19598e-09
5.40406	1.19528e-09
5.40471	1.19459e-09
5.40536	1.19389e-09
5.40601	1.1932e-09
5.40667	1.19251e-09
5.40732	1.19181e-09
5.40797	1.19112e-09
5.40862	1.19042e-09
5.40927	1.18973e-09
5.40992	1.18903e-09
5.41057	1.18834e-09
5.41122	1.18764e-09
5.41187	1.18695e-09
5.41252	1.18625e-09
5.41317	1.18556e-09
5.41382	1.18486e-09
5.41447	1.18417e-09
5.41512	1.18347e-09
5.41578	1.18278e-09
5.41643	1.18208e-09
5.41708	1.18139e-09
5.41773	1.18069e-09
5.41838	1.18e-09
5.41903	1.1793e-09
5.41968	1.17861e-09
5.42033	1.17791e-09
5.42098	1.17721e-09
5.42163	1.17652e-09
5.42228	1.17582e-09
5.42293	1.17513e-09
5.42358	1.17443e-09
5.42423	1.17374e-09
5.42489	1.17304e-09
5.42554	1.17235e-09
5.42619	1.17165e-09
5.42684	1.17095e-09
5.42749	1.17026e-09
5.42814	1.16956e-09
5.42879	1.16887e-09
5.42944	1.16817e-09
5.43009	1.16747e-09
5.43074	1.16678e-09
5.43139	1.16608e-09
5.43204	1.16539e-09
5.43269	1.16469e-09
5.43335	1.16399e-09
5.434	1.1633e-09
5.43465	1.1626e-09
5.4353	1.1619e-09
5.43595	1.16121e-09
5.4366	1.16051e-09
5.43725	1.15981e-09
5.4379	1.15912e-09
5.43855	1.15842e-09
5.4392	1.15773e-09
5.43985	1.15703e-09
5.4405	1.15633e-09
5.44115	1.15564e-09
5.4418	1.15494e-09
5.44246	1.15424e-09
5.44311	1.15354e-09
5.44376	1.15285e-09
5.44441	1.15215e-09
5.44506	1.15145e-09
5.44571	1.15076e-09
5.44636	1.15006e-09
5.44701	1.14936e-09
5.44766	1.14867e-09
5.44831	1.14797e-09
5.44896	1.14727e-09
5.44961	1.14657e-09
5.45026	1.14588e-09
5.45091	1.14518e-09
5.45157	1.14448e-09
5.45222	1.14378e-09
5.45287	1.14309e-09
5.45352	1.14239e-09
5.45417	1.14169e-09
5.45482	1.14099e-09
5.45547	1.1403e-09
5.45612	1.1396e-09
5.45677	1.1389e-09
5.45742	1.1382e-09
5.45807	1.1375e-09
5.45872	1.13681e-09
5.45937	1.13611e-09
5.46003	1.13541e-09
5.46068	1.13471e-09
5.46133	1.13402e-09
5.46198	1.13332e-09
5.46263	1.13262e-09
5.46328	1.13192e-09
5.46393	1.13122e-09
5.46458	1.13053e-09
5.46523	1.12983e-09
5.46588	1.12913e-09
5.46653	1.12843e-09
5.46718	1.12773e-09
5.46783	1.12703e-09
5.46848	1.12634e-09
5.46914	1.12564e-09
5.46979	1.12494e-09
5.47044	1.12424e-09
5.47109	1.12354e-09
5.47174	1.12284e-09
5.47239	1.12214e-09
5.47304	1.12144e-09
5.47369	1.12075e-09
5.47434	1.12005e-09
5.47499	1.11935e-09
5.47564	1.11865e-09
5.47629	1.11795e-09
5.47694	1.11725e-09
5.47759	1.11655e-09
5.47825	1.11585e-09
5.4789	1.11516e-09
5.47955	1.11446e-09
5.4802	1.11376e-09
5.48085	1.11306e-09
5.4815	1.11236e-09
5.48215	1.11166e-09
5.4828	1.11096e-09
5.48345	1.11026e-09
5.4841	1.10956e-09
5.48475	1.10886e-09
5.4854	1.10816e-09
5.48605	1.10747e-09
5.48671	1.10677e-09
5.48736	1.10607e-09
5.48801	1.10537e-09
5.48866	1.10467e-09
5.48931	1.10397e-09
5.48996	1.10327e-09
5.49061	1.10257e-09
5.49126	1.10187e-09
5.49191	1.10117e-09
5.49256	1.10047e-09
5.49321	1.09977e-09
5.49386	1.09907e-09
5.49451	1.09837e-09
5.49516	1.09767e-09
5.49582	1.09697e-09
5.49647	1.09627e-09
5.49712	1.09557e-09
5.49777	1.09487e-09
5.49842	1.09417e-09
5.49907	1.09347e-09
5.49972	1.09277e-09
5.50037	1.09207e-09
5.50102	1.09137e-09
5.50167	1.09067e-09
5.50232	1.08997e-09
5.50297	1.08927e-09
5.50362	1.08857e-09
5.50427	1.08787e-09
5.50493	1.08717e-09
5.50558	1.08647e-09
5.50623	1.08577e-09
5.50688	1.08507e-09
5.50753	1.08437e-09
5.50818	1.08367e-09
5.50883	1.08297e-09
5.50948	1.08227e-09
5.51013	1.08157e-09
5.51078	1.08087e-09
5.51143	1.08017e-09
5.51208	1.07947e-09
5.51273	1.07876e-09
5.51339	1.07806e-09
5.51404	1.07736e-09
5.51469	1.07666e-09
5.51534	1.07596e-09
5.51599	1.07526e-09
5.51664	1.07456e-09
5.51729	1.07386e-09
5.51794	1.07315e-09
5.51859	1.07245e-09
5.51924	1.07175e-09
5.51989	1.07105e-09
5.52054	1.07035e-09
5.52119	1.06965e-09
5.52184	1.06895e-09
5.5225	1.06824e-09
5.52315	1.06754e-09
5.5238	1.06684e-09
5.52445	1.06614e-09
5.5251	1.06544e-09
5.52575	1.06474e-09
5.5264	1.06403e-09
5.52705	1.06333e-09
5.5277	1.06263e-09
5.52835	1.06193e-09
5.529	1.06123e-09
5.52965	1.06053e-09
5.5303	1.05982e-09
5.53095	1.05912e-09
5.53161	1.05842e-09
5.53226	1.05772e-09
5.53291	1.05701e-09
5.53356	1.05631e-09
5.53421	1.05561e-09
5.53486	1.05491e-09
5.53551	1.05421e-09
5.53616	1.0535e-09
5.53681	1.0528e-09
5.53746	1.0521e-09
5.53811	1.0514e-09
5.53876	1.05069e-09
5.53941	1.04999e-09
