x [um]	Electric Field [V/cm]	Electric Field [V/cm]
0.792323	2.0973	2.09731
0.792974	2.09728	2.09729
0.793624	2.09726	2.09727
0.794275	2.09724	2.09725
0.794926	2.09722	2.09723
0.795576	2.0972	2.09721
0.796227	2.09718	2.09719
0.796878	2.09716	2.09717
0.797529	2.09714	2.09715
0.798179	2.09712	2.09713
0.79883	2.0971	2.09711
0.799481	2.09708	2.09709
0.800132	2.09706	2.09707
0.800782	2.09704	2.09705
0.801433	2.09702	2.09703
0.802084	2.09699	2.09701
0.802735	2.09697	2.09698
0.803385	2.09695	2.09696
0.804036	2.09693	2.09694
0.804687	2.09691	2.09692
0.805337	2.09689	2.0969
0.805988	2.09687	2.09688
0.806639	2.09685	2.09686
0.80729	2.09683	2.09684
0.80794	2.09681	2.09682
0.808591	2.09679	2.0968
0.809242	2.09677	2.09678
0.809893	2.09675	2.09676
0.810543	2.09673	2.09674
0.811194	2.09671	2.09672
0.811845	2.09668	2.0967
0.812496	2.09666	2.09667
0.813146	2.09664	2.09665
0.813797	2.09662	2.09663
0.814448	2.0966	2.09661
0.815098	2.09658	2.09659
0.815749	2.09656	2.09657
0.8164	2.09654	2.09655
0.817051	2.09652	2.09653
0.817701	2.0965	2.09651
0.818352	2.09648	2.09649
0.819003	2.09646	2.09647
0.819654	2.09644	2.09645
0.820304	2.09642	2.09643
0.820955	2.0964	2.09641
0.821606	2.09638	2.09639
0.822256	2.09635	2.09636
0.822907	2.09633	2.09634
0.823558	2.09631	2.09632
0.824209	2.09629	2.0963
0.824859	2.09627	2.09628
0.82551	2.09625	2.09626
0.826161	2.09623	2.09624
0.826812	2.09621	2.09622
0.827462	2.09619	2.0962
0.828113	2.09617	2.09618
0.828764	2.09615	2.09616
0.829415	2.09613	2.09614
0.830065	2.09611	2.09612
0.830716	2.09609	2.0961
0.831367	2.09607	2.09608
0.832017	2.09604	2.09605
0.832668	2.09602	2.09603
0.833319	2.096	2.09601
0.83397	2.09598	2.09599
0.83462	2.09596	2.09597
0.835271	2.09594	2.09595
0.835922	2.09592	2.09593
0.836573	2.0959	2.09591
0.837223	2.09588	2.09589
0.837874	2.09586	2.09587
0.838525	2.09584	2.09585
0.839176	2.09582	2.09583
0.839826	2.0958	2.09581
0.840477	2.09578	2.09579
0.841128	2.09576	2.09577
0.841778	2.09573	2.09574
0.842429	2.09571	2.09572
0.84308	2.09569	2.0957
0.843731	2.09567	2.09568
0.844381	2.09565	2.09566
0.845032	2.09563	2.09564
0.845683	2.09561	2.09562
0.846334	2.09559	2.0956
0.846984	2.09557	2.09558
0.847635	2.09555	2.09556
0.848286	2.09553	2.09554
0.848937	2.09551	2.09552
0.849587	2.09549	2.0955
0.850238	2.09547	2.09548
0.850889	2.09544	2.09546
0.851539	2.09542	2.09543
0.85219	2.0954	2.09541
0.852841	2.09538	2.09539
0.853492	2.09536	2.09537
0.854142	2.09534	2.09535
0.854793	2.09532	2.09533
0.855444	2.0953	2.09531
0.856095	2.09528	2.09529
0.856745	2.09526	2.09527
0.857396	2.09524	2.09525
0.858047	2.09522	2.09523
0.858697	2.0952	2.09521
0.859348	2.09518	2.09519
0.859999	2.09516	2.09517
0.86065	2.09513	2.09514
0.8613	2.09511	2.09512
0.861951	2.09509	2.0951
0.862602	2.09507	2.09508
0.863253	2.09505	2.09506
0.863903	2.09503	2.09504
0.864554	2.09501	2.09502
0.865205	2.09499	2.095
0.865856	2.09497	2.09498
0.866506	2.09495	2.09496
0.867157	2.09493	2.09494
0.867808	2.09491	2.09492
0.868458	2.09489	2.0949
0.869109	2.09487	2.09488
0.86976	2.09484	2.09486
0.870411	2.09482	2.09483
0.871061	2.0948	2.09481
0.871712	2.09478	2.09479
0.872363	2.09476	2.09477
0.873014	2.09474	2.09475
0.873664	2.09472	2.09473
0.874315	2.0947	2.09471
0.874966	2.09468	2.09469
0.875617	2.09466	2.09467
0.876267	2.09464	2.09465
0.876918	2.09462	2.09463
0.877569	2.0946	2.09461
0.878219	2.09458	2.09459
0.87887	2.09455	2.09457
0.879521	2.09453	2.09454
0.880172	2.09451	2.09452
0.880822	2.09449	2.0945
0.881473	2.09447	2.09448
0.882124	2.09445	2.09446
0.882775	2.09443	2.09444
0.883425	2.09441	2.09442
0.884076	2.09439	2.0944
0.884727	2.09437	2.09438
0.885378	2.09435	2.09436
0.886028	2.09433	2.09434
0.886679	2.09431	2.09432
0.88733	2.09429	2.0943
0.88798	2.09427	2.09428
0.888631	2.09424	2.09425
0.889282	2.09422	2.09423
0.889933	2.0942	2.09421
0.890583	2.09418	2.09419
0.891234	2.09416	2.09417
0.891885	2.09414	2.09415
0.892536	2.09412	2.09413
0.893186	2.0941	2.09411
0.893837	2.09408	2.09409
0.894488	2.09406	2.09407
0.895139	2.09404	2.09405
0.895789	2.09402	2.09403
0.89644	2.094	2.09401
0.897091	2.09397	2.09399
0.897741	2.09395	2.09396
0.898392	2.09393	2.09394
0.899043	2.09391	2.09392
0.899694	2.09389	2.0939
0.900344	2.09387	2.09388
0.900995	2.09385	2.09386
0.901646	2.09383	2.09384
0.902297	2.09381	2.09382
0.902947	2.09379	2.0938
0.903598	2.09377	2.09378
0.904249	2.09375	2.09376
0.904899	2.09373	2.09374
0.90555	2.09371	2.09372
0.906201	2.09368	2.0937
0.906852	2.09366	2.09367
0.907502	2.09364	2.09365
0.908153	2.09362	2.09363
0.908804	2.0936	2.09361
0.909455	2.09358	2.09359
0.910105	2.09356	2.09357
0.910756	2.09354	2.09355
0.911407	2.09352	2.09353
0.912058	2.0935	2.09351
0.912708	2.09348	2.09349
0.913359	2.09346	2.09347
0.91401	2.09344	2.09345
0.91466	2.09342	2.09343
0.915311	2.09339	2.0934
0.915962	2.09337	2.09338
0.916613	2.09335	2.09336
0.917263	2.09333	2.09334
0.917914	2.09331	2.09332
0.918565	2.09329	2.0933
0.919216	2.09327	2.09328
0.919866	2.09325	2.09326
0.920517	2.09323	2.09324
0.921168	2.09321	2.09322
0.921819	2.09319	2.0932
0.922469	2.09317	2.09318
0.92312	2.09315	2.09316
0.923771	2.09312	2.09314
0.924421	2.0931	2.09311
0.925072	2.09308	2.09309
0.925723	2.09306	2.09307
0.926374	2.09304	2.09305
0.927024	2.09302	2.09303
0.927675	2.093	2.09301
0.928326	2.09298	2.09299
0.928977	2.09296	2.09297
0.929627	2.09294	2.09295
0.930278	2.09292	2.09293
0.930929	2.0929	2.09291
0.93158	2.09288	2.09289
0.93223	2.09286	2.09287
0.932881	2.09283	2.09284
0.933532	2.09281	2.09282
0.934182	2.09279	2.0928
0.934833	2.09277	2.09278
0.935484	2.09275	2.09276
0.936135	2.09273	2.09274
0.936785	2.09271	2.09272
0.937436	2.09269	2.0927
0.938087	2.09267	2.09268
0.938738	2.09265	2.09266
0.939388	2.09263	2.09264
0.940039	2.09261	2.09262
0.94069	2.09259	2.0926
0.94134	2.09256	2.09257
0.941991	2.09254	2.09255
0.942642	2.09252	2.09253
0.943293	2.0925	2.09251
0.943943	2.09248	2.09249
0.944594	2.09246	2.09247
0.945245	2.09244	2.09245
0.945896	2.09242	2.09243
0.946546	2.0924	2.09241
0.947197	2.09238	2.09239
0.947848	2.09236	2.09237
0.948499	2.09234	2.09235
0.949149	2.09232	2.09233
0.9498	2.09229	2.09231
0.950451	2.09227	2.09228
0.951101	2.09225	2.09226
0.951752	2.09223	2.09224
0.952403	2.09221	2.09222
0.953054	2.09219	2.0922
0.953704	2.09217	2.09218
0.954355	2.09215	2.09216
0.955006	2.09213	2.09214
0.955657	2.09211	2.09212
0.956307	2.09209	2.0921
0.956958	2.09207	2.09208
0.957609	2.09205	2.09206
0.95826	2.09202	2.09204
0.95891	2.092	2.09201
0.959561	2.09198	2.09199
0.960212	2.09196	2.09197
0.960862	2.09194	2.09195
0.961513	2.09192	2.09193
0.962164	2.0919	2.09191
0.962815	2.09188	2.09189
0.963465	2.09186	2.09187
0.964116	2.09184	2.09185
0.964767	2.09182	2.09183
0.965418	2.0918	2.09181
0.966068	2.09178	2.09179
0.966719	2.09175	2.09176
0.96737	2.09173	2.09174
0.968021	2.09171	2.09172
0.968671	2.09169	2.0917
0.969322	2.09167	2.09168
0.969973	2.09165	2.09166
0.970623	2.09163	2.09164
0.971274	2.09161	2.09162
0.971925	2.09159	2.0916
0.972576	2.09157	2.09158
0.973226	2.09155	2.09156
0.973877	2.09153	2.09154
0.974528	2.09151	2.09152
0.975179	2.09148	2.09149
0.975829	2.09146	2.09147
0.97648	2.09144	2.09145
0.977131	2.09142	2.09143
0.977781	2.0914	2.09141
0.978432	2.09138	2.09139
0.979083	2.09136	2.09137
0.979734	2.09134	2.09135
0.980384	2.09132	2.09133
0.981035	2.0913	2.09131
0.981686	2.09128	2.09129
0.982337	2.09126	2.09127
0.982987	2.09123	2.09125
0.983638	2.09121	2.09122
0.984289	2.09119	2.0912
0.98494	2.09117	2.09118
0.98559	2.09115	2.09116
0.986241	2.09113	2.09114
0.986892	2.09111	2.09112
0.987542	2.09109	2.0911
0.988193	2.09107	2.09108
0.988844	2.09105	2.09106
0.989495	2.09103	2.09104
0.990145	2.09101	2.09102
0.990796	2.09099	2.091
0.991447	2.09096	2.09097
0.992098	2.09094	2.09095
0.992748	2.09092	2.09093
0.993399	2.0909	2.09091
0.99405	2.09088	2.09089
0.994701	2.09086	2.09087
0.995351	2.09084	2.09085
0.996002	2.09082	2.09083
0.996653	2.0908	2.09081
0.997303	2.09078	2.09079
0.997954	2.09076	2.09077
0.998605	2.09074	2.09075
0.999256	2.09071	2.09073
0.999906	2.09069	2.0907
1.00056	2.09067	2.09068
1.00121	2.09065	2.09066
1.00186	2.09063	2.09064
1.00251	2.09061	2.09062
1.00316	2.09059	2.0906
1.00381	2.09057	2.09058
1.00446	2.09055	2.09056
1.00511	2.09053	2.09054
1.00576	2.09051	2.09052
1.00641	2.09049	2.0905
1.00706	2.09047	2.09048
1.00772	2.09044	2.09045
1.00837	2.09042	2.09043
1.00902	2.0904	2.09041
1.00967	2.09038	2.09039
1.01032	2.09036	2.09037
1.01097	2.09034	2.09035
1.01162	2.09032	2.09033
1.01227	2.0903	2.09031
1.01292	2.09028	2.09029
1.01357	2.09026	2.09027
1.01422	2.09024	2.09025
1.01487	2.09022	2.09023
1.01552	2.09019	2.0902
1.01617	2.09017	2.09018
1.01683	2.09015	2.09016
1.01748	2.09013	2.09014
1.01813	2.09011	2.09012
1.01878	2.09009	2.0901
1.01943	2.09007	2.09008
1.02008	2.09005	2.09006
1.02073	2.09003	2.09004
1.02138	2.09001	2.09002
1.02203	2.08999	2.09
1.02268	2.08997	2.08998
1.02333	2.08994	2.08995
1.02398	2.08992	2.08993
1.02463	2.0899	2.08991
1.02528	2.08988	2.08989
1.02594	2.08986	2.08987
1.02659	2.08984	2.08985
1.02724	2.08982	2.08983
1.02789	2.0898	2.08981
1.02854	2.08978	2.08979
1.02919	2.08976	2.08977
1.02984	2.08974	2.08975
1.03049	2.08972	2.08973
1.03114	2.08969	2.08971
1.03179	2.08967	2.08968
1.03244	2.08965	2.08966
1.03309	2.08963	2.08964
1.03374	2.08961	2.08962
1.0344	2.08959	2.0896
1.03505	2.08957	2.08958
1.0357	2.08955	2.08956
1.03635	2.08953	2.08954
1.037	2.08951	2.08952
1.03765	2.08949	2.0895
1.0383	2.08947	2.08948
1.03895	2.08944	2.08945
1.0396	2.08942	2.08943
1.04025	2.0894	2.08941
1.0409	2.08938	2.08939
1.04155	2.08936	2.08937
1.0422	2.08934	2.08935
1.04285	2.08932	2.08933
1.04351	2.0893	2.08931
1.04416	2.08928	2.08929
1.04481	2.08926	2.08927
1.04546	2.08924	2.08925
1.04611	2.08922	2.08923
1.04676	2.08919	2.0892
1.04741	2.08917	2.08918
1.04806	2.08915	2.08916
1.04871	2.08913	2.08914
1.04936	2.08911	2.08912
1.05001	2.08909	2.0891
1.05066	2.08907	2.08908
1.05131	2.08905	2.08906
1.05196	2.08903	2.08904
1.05262	2.08901	2.08902
1.05327	2.08899	2.089
1.05392	2.08897	2.08898
1.05457	2.08894	2.08895
1.05522	2.08892	2.08893
1.05587	2.0889	2.08891
1.05652	2.08888	2.08889
1.05717	2.08886	2.08887
1.05782	2.08884	2.08885
1.05847	2.08882	2.08883
1.05912	2.0888	2.08881
1.05977	2.08878	2.08879
1.06042	2.08876	2.08877
1.06108	2.08874	2.08875
1.06173	2.08871	2.08873
1.06238	2.08869	2.0887
1.06303	2.08867	2.08868
1.06368	2.08865	2.08866
1.06433	2.08863	2.08864
1.06498	2.08861	2.08862
1.06563	2.08859	2.0886
1.06628	2.08857	2.08858
1.06693	2.08855	2.08856
1.06758	2.08853	2.08854
1.06823	2.08851	2.08852
1.06888	2.08849	2.0885
1.06953	2.08846	2.08847
1.07019	2.08844	2.08845
1.07084	2.08842	2.08843
1.07149	2.0884	2.08841
1.07214	2.08838	2.08839
1.07279	2.08836	2.08837
1.07344	2.08834	2.08835
1.07409	2.08832	2.08833
1.07474	2.0883	2.08831
1.07539	2.08828	2.08829
1.07604	2.08826	2.08827
1.07669	2.08823	2.08825
1.07734	2.08821	2.08822
1.07799	2.08819	2.0882
1.07864	2.08817	2.08818
1.0793	2.08815	2.08816
1.07995	2.08813	2.08814
1.0806	2.08811	2.08812
1.08125	2.08809	2.0881
1.0819	2.08807	2.08808
1.08255	2.08805	2.08806
1.0832	2.08803	2.08804
1.08385	2.08801	2.08802
1.0845	2.08798	2.08799
1.08515	2.08796	2.08797
1.0858	2.08794	2.08795
1.08645	2.08792	2.08793
1.0871	2.0879	2.08791
1.08776	2.08788	2.08789
1.08841	2.08786	2.08787
1.08906	2.08784	2.08785
1.08971	2.08782	2.08783
1.09036	2.0878	2.08781
1.09101	2.08778	2.08779
1.09166	2.08775	2.08777
1.09231	2.08773	2.08774
1.09296	2.08771	2.08772
1.09361	2.08769	2.0877
1.09426	2.08767	2.08768
1.09491	2.08765	2.08766
1.09556	2.08763	2.08764
1.09621	2.08761	2.08762
1.09687	2.08759	2.0876
1.09752	2.08757	2.08758
1.09817	2.08755	2.08756
1.09882	2.08752	2.08754
1.09947	2.0875	2.08751
1.10012	2.08748	2.08749
1.10077	2.08746	2.08747
1.10142	2.08744	2.08745
1.10207	2.08742	2.08743
1.10272	2.0874	2.08741
1.10337	2.08738	2.08739
1.10402	2.08736	2.08737
1.10467	2.08734	2.08735
1.10533	2.08732	2.08733
1.10598	2.0873	2.08731
1.10663	2.08727	2.08728
1.10728	2.08725	2.08726
1.10793	2.08723	2.08724
1.10858	2.08721	2.08722
1.10923	2.08719	2.0872
1.10988	2.08717	2.08718
1.11053	2.08715	2.08716
1.11118	2.08713	2.08714
1.11183	2.08711	2.08712
1.11248	2.08709	2.0871
1.11313	2.08707	2.08708
1.11378	2.08704	2.08705
1.11444	2.08702	2.08703
1.11509	2.087	2.08701
1.11574	2.08698	2.08699
1.11639	2.08696	2.08697
1.11704	2.08694	2.08695
1.11769	2.08692	2.08693
1.11834	2.0869	2.08691
1.11899	2.08688	2.08689
1.11964	2.08686	2.08687
1.12029	2.08684	2.08685
1.12094	2.08681	2.08682
1.12159	2.08679	2.0868
1.12224	2.08677	2.08678
1.12289	2.08675	2.08676
1.12355	2.08673	2.08674
1.1242	2.08671	2.08672
1.12485	2.08669	2.0867
1.1255	2.08667	2.08668
1.12615	2.08665	2.08666
1.1268	2.08663	2.08664
1.12745	2.08661	2.08662
1.1281	2.08658	2.08659
1.12875	2.08656	2.08657
1.1294	2.08654	2.08655
1.13005	2.08652	2.08653
1.1307	2.0865	2.08651
1.13135	2.08648	2.08649
1.13201	2.08646	2.08647
1.13266	2.08644	2.08645
1.13331	2.08642	2.08643
1.13396	2.0864	2.08641
1.13461	2.08638	2.08639
1.13526	2.08635	2.08636
1.13591	2.08633	2.08634
1.13656	2.08631	2.08632
1.13721	2.08629	2.0863
1.13786	2.08627	2.08628
1.13851	2.08625	2.08626
1.13916	2.08623	2.08624
1.13981	2.08621	2.08622
1.14046	2.08619	2.0862
1.14112	2.08617	2.08618
1.14177	2.08615	2.08616
1.14242	2.08612	2.08613
1.14307	2.0861	2.08611
1.14372	2.08608	2.08609
1.14437	2.08606	2.08607
1.14502	2.08604	2.08605
1.14567	2.08602	2.08603
1.14632	2.086	2.08601
1.14697	2.08598	2.08599
1.14762	2.08596	2.08597
1.14827	2.08594	2.08595
1.14892	2.08591	2.08593
1.14957	2.08589	2.0859
1.15023	2.08587	2.08588
1.15088	2.08585	2.08586
1.15153	2.08583	2.08584
1.15218	2.08581	2.08582
1.15283	2.08579	2.0858
1.15348	2.08577	2.08578
1.15413	2.08575	2.08576
1.15478	2.08573	2.08574
1.15543	2.08571	2.08572
1.15608	2.08568	2.0857
1.15673	2.08566	2.08567
1.15738	2.08564	2.08565
1.15803	2.08562	2.08563
1.15869	2.0856	2.08561
1.15934	2.08558	2.08559
1.15999	2.08556	2.08557
1.16064	2.08554	2.08555
1.16129	2.08552	2.08553
1.16194	2.0855	2.08551
1.16259	2.08548	2.08549
1.16324	2.08545	2.08546
1.16389	2.08543	2.08544
1.16454	2.08541	2.08542
1.16519	2.08539	2.0854
1.16584	2.08537	2.08538
1.16649	2.08535	2.08536
1.16714	2.08533	2.08534
1.1678	2.08531	2.08532
1.16845	2.08529	2.0853
1.1691	2.08527	2.08528
1.16975	2.08524	2.08526
1.1704	2.08522	2.08523
1.17105	2.0852	2.08521
1.1717	2.08518	2.08519
1.17235	2.08516	2.08517
1.173	2.08514	2.08515
1.17365	2.08512	2.08513
1.1743	2.0851	2.08511
1.17495	2.08508	2.08509
1.1756	2.08506	2.08507
1.17625	2.08504	2.08505
1.17691	2.08501	2.08502
1.17756	2.08499	2.085
1.17821	2.08497	2.08498
1.17886	2.08495	2.08496
1.17951	2.08493	2.08494
1.18016	2.08491	2.08492
1.18081	2.08489	2.0849
1.18146	2.08487	2.08488
1.18211	2.08485	2.08486
1.18276	2.08483	2.08484
1.18341	2.0848	2.08482
1.18406	2.08478	2.08479
1.18471	2.08476	2.08477
1.18537	2.08474	2.08475
1.18602	2.08472	2.08473
1.18667	2.0847	2.08471
1.18732	2.08468	2.08469
1.18797	2.08466	2.08467
1.18862	2.08464	2.08465
1.18927	2.08462	2.08463
1.18992	2.0846	2.08461
1.19057	2.08457	2.08458
1.19122	2.08455	2.08456
1.19187	2.08453	2.08454
1.19252	2.08451	2.08452
1.19317	2.08449	2.0845
1.19382	2.08447	2.08448
1.19448	2.08445	2.08446
1.19513	2.08443	2.08444
1.19578	2.08441	2.08442
1.19643	2.08439	2.0844
1.19708	2.08436	2.08437
1.19773	2.08434	2.08435
1.19838	2.08432	2.08433
1.19903	2.0843	2.08431
1.19968	2.08428	2.08429
1.20033	2.08426	2.08427
1.20098	2.08424	2.08425
1.20163	2.08422	2.08423
1.20228	2.0842	2.08421
1.20293	2.08418	2.08419
1.20359	2.08415	2.08417
1.20424	2.08413	2.08414
1.20489	2.08411	2.08412
1.20554	2.08409	2.0841
1.20619	2.08407	2.08408
1.20684	2.08405	2.08406
1.20749	2.08403	2.08404
1.20814	2.08401	2.08402
1.20879	2.08399	2.084
1.20944	2.08397	2.08398
1.21009	2.08394	2.08396
1.21074	2.08392	2.08393
1.21139	2.0839	2.08391
1.21205	2.08388	2.08389
1.2127	2.08386	2.08387
1.21335	2.08384	2.08385
1.214	2.08382	2.08383
1.21465	2.0838	2.08381
1.2153	2.08378	2.08379
1.21595	2.08376	2.08377
1.2166	2.08374	2.08375
1.21725	2.08371	2.08372
1.2179	2.08369	2.0837
1.21855	2.08367	2.08368
1.2192	2.08365	2.08366
1.21985	2.08363	2.08364
1.2205	2.08361	2.08362
1.22116	2.08359	2.0836
1.22181	2.08357	2.08358
1.22246	2.08355	2.08356
1.22311	2.08353	2.08354
1.22376	2.0835	2.08351
1.22441	2.08348	2.08349
1.22506	2.08346	2.08347
1.22571	2.08344	2.08345
1.22636	2.08342	2.08343
1.22701	2.0834	2.08341
1.22766	2.08338	2.08339
1.22831	2.08336	2.08337
1.22896	2.08334	2.08335
1.22961	2.08332	2.08333
1.23027	2.08329	2.0833
1.23092	2.08327	2.08328
1.23157	2.08325	2.08326
1.23222	2.08323	2.08324
1.23287	2.08321	2.08322
1.23352	2.08319	2.0832
1.23417	2.08317	2.08318
1.23482	2.08315	2.08316
1.23547	2.08313	2.08314
1.23612	2.08311	2.08312
1.23677	2.08308	2.08309
1.23742	2.08306	2.08307
1.23807	2.08304	2.08305
1.23873	2.08302	2.08303
1.23938	2.083	2.08301
1.24003	2.08298	2.08299
1.24068	2.08296	2.08297
1.24133	2.08294	2.08295
1.24198	2.08292	2.08293
1.24263	2.0829	2.08291
1.24328	2.08287	2.08288
1.24393	2.08285	2.08286
1.24458	2.08283	2.08284
1.24523	2.08281	2.08282
1.24588	2.08279	2.0828
1.24653	2.08277	2.08278
1.24718	2.08275	2.08276
1.24784	2.08273	2.08274
1.24849	2.08271	2.08272
1.24914	2.08269	2.0827
1.24979	2.08266	2.08267
1.25044	2.08264	2.08265
1.25109	2.08262	2.08263
1.25174	2.0826	2.08261
1.25239	2.08258	2.08259
1.25304	2.08256	2.08257
1.25369	2.08254	2.08255
1.25434	2.08252	2.08253
1.25499	2.0825	2.08251
1.25564	2.08247	2.08249
1.25629	2.08245	2.08246
1.25695	2.08243	2.08244
1.2576	2.08241	2.08242
1.25825	2.08239	2.0824
1.2589	2.08237	2.08238
1.25955	2.08235	2.08236
1.2602	2.08233	2.08234
1.26085	2.08231	2.08232
1.2615	2.08229	2.0823
1.26215	2.08226	2.08228
1.2628	2.08224	2.08225
1.26345	2.08222	2.08223
1.2641	2.0822	2.08221
1.26475	2.08218	2.08219
1.26541	2.08216	2.08217
1.26606	2.08214	2.08215
1.26671	2.08212	2.08213
1.26736	2.0821	2.08211
1.26801	2.08208	2.08209
1.26866	2.08205	2.08206
1.26931	2.08203	2.08204
1.26996	2.08201	2.08202
1.27061	2.08199	2.082
1.27126	2.08197	2.08198
1.27191	2.08195	2.08196
1.27256	2.08193	2.08194
1.27321	2.08191	2.08192
1.27386	2.08189	2.0819
1.27452	2.08187	2.08188
1.27517	2.08184	2.08185
1.27582	2.08182	2.08183
1.27647	2.0818	2.08181
1.27712	2.08178	2.08179
1.27777	2.08176	2.08177
1.27842	2.08174	2.08175
1.27907	2.08172	2.08173
1.27972	2.0817	2.08171
1.28037	2.08168	2.08169
1.28102	2.08165	2.08167
1.28167	2.08163	2.08164
1.28232	2.08161	2.08162
1.28297	2.08159	2.0816
1.28363	2.08157	2.08158
1.28428	2.08155	2.08156
1.28493	2.08153	2.08154
1.28558	2.08151	2.08152
1.28623	2.08149	2.0815
1.28688	2.08147	2.08148
1.28753	2.08144	2.08145
1.28818	2.08142	2.08143
1.28883	2.0814	2.08141
1.28948	2.08138	2.08139
1.29013	2.08136	2.08137
1.29078	2.08134	2.08135
1.29143	2.08132	2.08133
1.29209	2.0813	2.08131
1.29274	2.08128	2.08129
1.29339	2.08125	2.08127
1.29404	2.08123	2.08124
1.29469	2.08121	2.08122
1.29534	2.08119	2.0812
1.29599	2.08117	2.08118
1.29664	2.08115	2.08116
1.29729	2.08113	2.08114
1.29794	2.08111	2.08112
1.29859	2.08109	2.0811
1.29924	2.08107	2.08108
1.29989	2.08104	2.08105
1.30054	2.08102	2.08103
1.3012	2.081	2.08101
1.30185	2.08098	2.08099
1.3025	2.08096	2.08097
1.30315	2.08094	2.08095
1.3038	2.08092	2.08093
1.30445	2.0809	2.08091
1.3051	2.08088	2.08089
1.30575	2.08085	2.08087
1.3064	2.08083	2.08084
1.30705	2.08081	2.08082
1.3077	2.08079	2.0808
1.30835	2.08077	2.08078
1.309	2.08075	2.08076
1.30965	2.08073	2.08074
1.31031	2.08071	2.08072
1.31096	2.08069	2.0807
1.31161	2.08067	2.08068
1.31226	2.08064	2.08065
1.31291	2.08062	2.08063
1.31356	2.0806	2.08061
1.31421	2.08058	2.08059
1.31486	2.08056	2.08057
1.31551	2.08054	2.08055
1.31616	2.08052	2.08053
1.31681	2.0805	2.08051
1.31746	2.08048	2.08049
1.31811	2.08045	2.08047
1.31877	2.08043	2.08044
1.31942	2.08041	2.08042
1.32007	2.08039	2.0804
1.32072	2.08037	2.08038
1.32137	2.08035	2.08036
1.32202	2.08033	2.08034
1.32267	2.08031	2.08032
1.32332	2.08029	2.0803
1.32397	2.08026	2.08028
1.32462	2.08024	2.08025
1.32527	2.08022	2.08023
1.32592	2.0802	2.08021
1.32657	2.08018	2.08019
1.32722	2.08016	2.08017
1.32788	2.08014	2.08015
1.32853	2.08012	2.08013
1.32918	2.0801	2.08011
1.32983	2.08008	2.08009
1.33048	2.08005	2.08006
1.33113	2.08003	2.08004
1.33178	2.08001	2.08002
1.33243	2.07999	2.08
1.33308	2.07997	2.07998
1.33373	2.07995	2.07996
1.33438	2.07993	2.07994
1.33503	2.07991	2.07992
1.33568	2.07989	2.0799
1.33633	2.07986	2.07987
1.33699	2.07984	2.07985
1.33764	2.07982	2.07983
1.33829	2.0798	2.07981
1.33894	2.07978	2.07979
1.33959	2.07976	2.07977
1.34024	2.07974	2.07975
1.34089	2.07972	2.07973
1.34154	2.0797	2.07971
1.34219	2.07967	2.07969
1.34284	2.07965	2.07966
1.34349	2.07963	2.07964
1.34414	2.07961	2.07962
1.34479	2.07959	2.0796
1.34545	2.07957	2.07958
1.3461	2.07955	2.07956
1.34675	2.07953	2.07954
1.3474	2.07951	2.07952
1.34805	2.07948	2.0795
1.3487	2.07946	2.07947
1.34935	2.07944	2.07945
1.35	2.07942	2.07943
1.35065	2.0794	2.07941
1.3513	2.07938	2.07939
1.35195	2.07936	2.07937
1.3526	2.07934	2.07935
1.35325	2.07932	2.07933
1.3539	2.07929	2.07931
1.35456	2.07927	2.07928
1.35521	2.07925	2.07926
1.35586	2.07923	2.07924
1.35651	2.07921	2.07922
1.35716	2.07919	2.0792
1.35781	2.07917	2.07918
1.35846	2.07915	2.07916
1.35911	2.07913	2.07914
1.35976	2.0791	2.07912
1.36041	2.07908	2.07909
1.36106	2.07906	2.07907
1.36171	2.07904	2.07905
1.36236	2.07902	2.07903
1.36301	2.079	2.07901
1.36367	2.07898	2.07899
1.36432	2.07896	2.07897
1.36497	2.07894	2.07895
1.36562	2.07891	2.07893
1.36627	2.07889	2.0789
1.36692	2.07887	2.07888
1.36757	2.07885	2.07886
1.36822	2.07883	2.07884
1.36887	2.07881	2.07882
1.36952	2.07879	2.0788
1.37017	2.07877	2.07878
1.37082	2.07875	2.07876
1.37147	2.07872	2.07874
1.37213	2.0787	2.07871
1.37278	2.07868	2.07869
1.37343	2.07866	2.07867
1.37408	2.07864	2.07865
1.37473	2.07862	2.07863
1.37538	2.0786	2.07861
1.37603	2.07858	2.07859
1.37668	2.07856	2.07857
1.37733	2.07853	2.07855
1.37798	2.07851	2.07852
1.37863	2.07849	2.0785
1.37928	2.07847	2.07848
1.37993	2.07845	2.07846
1.38058	2.07843	2.07844
1.38124	2.07841	2.07842
1.38189	2.07839	2.0784
1.38254	2.07837	2.07838
1.38319	2.07834	2.07836
1.38384	2.07832	2.07833
1.38449	2.0783	2.07831
1.38514	2.07828	2.07829
1.38579	2.07826	2.07827
1.38644	2.07824	2.07825
1.38709	2.07822	2.07823
1.38774	2.0782	2.07821
1.38839	2.07818	2.07819
1.38904	2.07815	2.07817
1.38969	2.07813	2.07814
1.39035	2.07811	2.07812
1.391	2.07809	2.0781
1.39165	2.07807	2.07808
1.3923	2.07805	2.07806
1.39295	2.07803	2.07804
1.3936	2.07801	2.07802
1.39425	2.07799	2.078
1.3949	2.07796	2.07798
