x [um]	Ec	Ev	Ei	Efn	Efp
3.6431806813924394	0.1455586465736255	-0.9744413534263746	-0.41444135342637456	-0.008379381437081224	-0.600710628979884
3.6438314136154317	0.14555866024944242	-0.9744413397505577	-0.41444133975055764	-0.008379368973385204	-0.6007046220490075
3.644482145838424	0.14555867392526312	-0.974441326074737	-0.41444132607473694	-0.008379356509683134	-0.6006986137670716
3.6451328780614163	0.14555868760108753	-0.9744413123989126	-0.4144413123989125	-0.008379344045974513	-0.6006926041334482
3.6457836102844086	0.1455587012769154	-0.9744412987230847	-0.41444129872308466	-0.008379331582259675	-0.6006865931475093
3.646434342507401	0.14555871495274636	-0.9744412850472537	-0.4144412850472537	-0.008379319118538398	-0.6006805808086264
3.647085074730393	0.14555872862858021	-0.9744412713714199	-0.41444127137141984	-0.008379306654810792	-0.6006745671161705
3.6477358069533854	0.14555874230441673	-0.9744412576955834	-0.4144412576955833	-0.00837929419107708	-0.6006685520695125
3.6483865391763777	0.1455587559802557	-0.9744412440197444	-0.41444124401974436	-0.008379281727336874	-0.6006625356680223
3.64903727139937	0.14555876965609704	-0.9744412303439031	-0.414441230343903	-0.008379269263590394	-0.6006565179110697
3.6496880036223622	0.14555878333194044	-0.9744412166680596	-0.4144412166680596	-0.008379256799837531	-0.6006504987980239
3.6503387358453545	0.1455587970077859	-0.9744412029922143	-0.41444120299221415	-0.008379244336078229	-0.6006444783282536
3.650989468068347	0.14555881068363308	-0.974441189316367	-0.414441189316367	-0.008379231872312654	-0.6006384565011278
3.651640200291339	0.14555882435948192	-0.9744411756405182	-0.41444117564051813	-0.008379219408540584	-0.600632433316014
3.6522909325143313	0.14555883803533226	-0.9744411619646678	-0.4144411619646678	-0.00837920694476213	-0.6006264087722798
3.6529416647373236	0.14555885171118405	-0.974441148288816	-0.414441148288816	-0.008379194480977292	-0.6006203828692924
3.653592396960316	0.14555886538703683	-0.9744411346129633	-0.4144411346129632	-0.008379182017186182	-0.6006143556064187
3.654243129183308	0.14555887906289078	-0.9744411209371093	-0.4144411209371093	-0.008379169553388632	-0.6006083269830247
3.6548938614063005	0.1455588927387454	-0.9744411072612547	-0.41444110726125466	-0.008379157089585088	-0.6006022969984766
3.6555445936292927	0.1455589064146009	-0.9744410935853992	-0.41444109358539916	-0.008379144625775159	-0.6005962656521394
3.656195325852285	0.14555892009045723	-0.9744410799095429	-0.4144410799095428	-0.008379132161958791	-0.6005902329433779
3.6568460580752773	0.14555893376631412	-0.974441066233686	-0.41444106623368593	-0.008379119698136095	-0.6005841988715569
3.6574967902982696	0.14555894744217152	-0.9744410525578286	-0.41444105255782854	-0.008379107234307015	-0.6005781634360403
3.658147522521262	0.1455589611180293	-0.9744410388819709	-0.41444103888197076	-0.008379094770471662	-0.6005721266361916
3.658798254744254	0.14555897479388724	-0.9744410252061129	-0.4144410252061128	-0.008379082306629926	-0.6005660884713743
3.6594489869672464	0.1455589884697454	-0.9744410115302546	-0.41444101153025464	-0.008379069842781806	-0.6005600489409507
3.6600997191902387	0.1455590021456037	-0.9744409978543964	-0.41444099785439636	-0.008379057378927357	-0.6005540080442834
3.660750451413231	0.1455590158214619	-0.9744409841785382	-0.41444098417853814	-0.008379044915066858	-0.6005479657807344
3.6614011836362232	0.14555902949732008	-0.97444097050268	-0.41444097050268	-0.008379032451199975	-0.6005419221496647
3.6620519158592155	0.1455590431731782	-0.974440956826822	-0.41444095682682186	-0.008379019987326708	-0.6005358771504354
3.662702648082208	0.14555905684903608	-0.974440943150964	-0.41444094315096397	-0.008379007523447224	-0.6005298307824072
3.6633533803052	0.1455590705248938	-0.9744409294751063	-0.41444092947510625	-0.008378995059561245	-0.6005237830449397
3.6640041125281924	0.14555908420075125	-0.9744409157992489	-0.4144409157992488	-0.008378982595668938	-0.6005177339373927
3.6646548447511846	0.14555909787660837	-0.9744409021233917	-0.4144409021233917	-0.008378970131770247	-0.6005116834591255
3.665305576974177	0.14555911155246487	-0.9744408884475353	-0.4144408884475352	-0.00837895766786556	-0.6005056316094972
3.665956309197169	0.14555912522832098	-0.9744408747716791	-0.41444087477167907	-0.008378945203954324	-0.6004995783878655
3.6666070414201615	0.1455591389041767	-0.9744408610958234	-0.41444086109582334	-0.008378932740036704	-0.6004935237935882
3.6672577736431538	0.14555915258003188	-0.9744408474199682	-0.4144408474199682	-0.008378920276112756	-0.600487467826023
3.667908505866146	0.14555916625588644	-0.9744408337441137	-0.4144408337441136	-0.008378907812182423	-0.6004814104845266
3.6685592380891383	0.14555917993174028	-0.9744408200682598	-0.4144408200682598	-0.008378895348245763	-0.6004753517684558
3.6692099703121306	0.1455591936075934	-0.9744408063924067	-0.41444080639240666	-0.008378882884302719	-0.6004692916771665
3.669860702535123	0.1455592072834458	-0.9744407927165544	-0.41444079271655426	-0.00837887042035318	-0.600463230210014
3.670511434758115	0.14555922095929735	-0.9744407790407028	-0.4144407790407027	-0.008378857956397479	-0.600457167366354
3.6711621669811074	0.14555923463514808	-0.974440765364852	-0.41444076536485197	-0.008378845492435505	-0.600451103145541
3.6718128992040997	0.14555924831099776	-0.9744407516890023	-0.4144407516890023	-0.00837883302846737	-0.6004450375469293
3.672463631427092	0.14555926198684666	-0.9744407380131535	-0.4144407380131534	-0.00837882056449274	-0.6004389705698726
3.6731143636500843	0.14555927566269455	-0.9744407243373056	-0.4144407243373055	-0.008378808100511836	-0.6004329022137243
3.6737650958730765	0.14555928933854162	-0.9744407106614585	-0.41444071066145843	-0.00837879563652455	-0.6004268324778372
3.674415828096069	0.14555930301438763	-0.9744406969856125	-0.4144406969856124	-0.008378783172530935	-0.6004207613615639
3.675066560319061	0.1455593166902327	-0.9744406833097674	-0.41444068330976735	-0.008378770708530936	-0.6004146888642562
3.6757172925420534	0.1455593303660767	-0.9744406696339234	-0.41444066963392334	-0.008378758244524775	-0.600408614985266
3.6763680247650457	0.1455593440419196	-0.9744406559580805	-0.41444065595808044	-0.008378745780512453	-0.6004025397239443
3.677018756988038	0.14555935771776152	-0.9744406422822386	-0.41444064228223854	-0.008378733316493636	-0.6003964630796417
3.67766948921103	0.14555937139360214	-0.974440628606398	-0.4144406286063979	-0.008378720852468768	-0.6003903850517084
3.6783202214340225	0.14555938506944172	-0.9744406149305584	-0.41444061493055834	-0.008378708388437628	-0.6003843056394941
3.6789709536570148	0.14555939874528012	-0.97444060125472	-0.41444060125471993	-0.008378695924400159	-0.6003782248423482
3.679621685880007	0.1455594124211172	-0.9744405875788829	-0.41444058757888286	-0.008378683460356695	-0.6003721426596196
3.6802724181029993	0.14555942609695316	-0.974440573903047	-0.4144405739030469	-0.008378670996306847	-0.6003660590906564
3.6809231503259916	0.14555943977278796	-0.9744405602272121	-0.4144405602272121	-0.008378658532250671	-0.6003599741348067
3.681573882548984	0.14555945344862142	-0.9744405465513787	-0.41444054655137863	-0.008378646068188278	-0.6003538877914179
3.682224614771976	0.14555946712445372	-0.9744405328755463	-0.41444053287554633	-0.008378633604119612	-0.6003478000598369
3.6828753469949684	0.1455594808002847	-0.9744405191997154	-0.41444051919971536	-0.008378621140044673	-0.6003417109394105
3.6835260792179607	0.1455594944761145	-0.9744405055238856	-0.41444050552388556	-0.008378608675963461	-0.6003356204294845
3.684176811440953	0.14555950815194313	-0.9744404918480569	-0.4144404918480569	-0.0083785962118757	-0.6003295285294046
3.6848275436639453	0.14555952182777043	-0.9744404781722297	-0.4144404781722296	-0.00837858374778172	-0.6003234352385161
3.6854782758869375	0.14555953550359646	-0.9744404644964036	-0.4144404644964036	-0.008378571283681413	-0.6003173405561636
3.68612900810993	0.1455595491794211	-0.9744404508205791	-0.41444045082057895	-0.008378558819574888	-0.6003112444816915
3.686779740332922	0.14555956285524452	-0.9744404371447556	-0.41444043714475554	-0.00837854635546198	-0.6003051470144434
3.6874304725559144	0.1455595765310666	-0.9744404234689334	-0.41444042346893345	-0.00837853389134291	-0.600299048153763
